,Sample.id,lat,lon,ai_et0,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,contrast,correlation,cv,dem,dissimilarity,eastness,entropy,evaporation,evenness,EVImax,EVImean,Gppmax,Gppmean,homogeneity,maximum,ref,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,NDVImax,NDVImean,northness,Nppmax,Nppmean,ocs,range,shannon,simpson,std,uniformity,variance,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bdod2_1,bdod2_2,cec2_1,cec2_2,cfvo2_1,cfvo2_2,clay2_1,clay2_2,nitrogen2_1,nitrogen2_2,ocd2_1,ocd2_2,phh2o2_1,phh2o2_2,sand2_1,sand2_2,silt2_1,silt2_2,soc2_1,soc2_2,shannon_species,shannon_genus,shannon_family,ece,esp,biome,X.y,JGI.id,Type,Lat,Lon,Size.bp.,Continent,Biome,Data.Contributor,Library.Instrument,Library.Strategy,Library.Source,Library.Selection,Library.Layout,Library.Construction.protocol,JGI.Library.Instrument
1109,SRR6187397,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.041533833,3.92585984,3.543517493,-0.32010156,-0.8496288,Agricultural Land,1128,3300012901,Public,43.3,-89.38,59487788,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1110,SRR6187398,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.20529124,4.065207675,3.530294156,-0.32010156,-0.8496288,Agricultural Land,1129,3300012898,Public,43.3,-89.38,59311564,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1111,SRR6187399,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.059589275,3.829480339,3.212698866,-0.32010156,-0.8496288,Agricultural Land,1130,3300012903,Public,43.3,-89.38,65920650,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1112,SRR6187400,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.367488572,4.123480487,3.536932939,-0.32010156,-0.8496288,Agricultural Land,1131,3300012900,Public,43.3,-89.38,63033776,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1113,SRR6187401,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.363930551,4.157731908,3.517009434,-0.32010156,-0.8496288,Agricultural Land,1132,3300012906,Public,43.3,-89.38,69388526,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1114,SRR6187402,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,3.86692331,3.62008085,3.147524669,-0.32010156,-0.8496288,Agricultural Land,1133,3300012909,Public,43.3,-89.38,79180420,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1115,SRR6187431,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.193055678,4.026632236,3.49662155,-0.32010156,-0.8496288,Agricultural Land,1134,3300012902,Public,43.3,-89.38,67234306,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1116,SRR6187455,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.331192314,4.119892785,3.534476624,-0.32010156,-0.8496288,Agricultural Land,1135,3300012905,Public,43.3,-89.38,67554802,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1117,SRR6187549,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,3.714391945,3.552097243,3.042001555,-0.32010156,-0.8496288,Agricultural Land,1136,3300012913,Public,43.3,-89.38,85071798,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1118,SRR6187551,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.202030887,4.045052732,3.707316752,-0.32010156,-0.8496288,Agricultural Land,1137,3300012914,Public,43.3,-89.38,76114600,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1119,SRR6188470,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,3.822694824,3.591609053,3.208506669,-0.32010156,-0.8496288,Agricultural Land,1138,3300012899,Public,43.3,-89.38,62125428,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1120,SRR6188471,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.239515655,4.102802962,3.511909311,-0.32010156,-0.8496288,Agricultural Land,1139,3300012911,Public,43.3,-89.38,65150764,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1121,SRR6188472,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.407370338,4.261907441,3.675429373,-0.32010156,-0.8496288,Agricultural Land,1140,3300012915,Public,43.3,-89.38,86560792,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1122,SRR6188473,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.04970833,3.813834768,3.396798397,-0.32010156,-0.8496288,Agricultural Land,1141,3300012891,Public,43.3,-89.38,56941454,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1123,SRR6188474,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.137715829,3.978949418,3.443824625,-0.32010156,-0.8496288,Agricultural Land,1142,3300012912,Public,43.3,-89.38,81490386,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1124,SRR6188508,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.345115668,4.197927081,3.751134479,-0.32010156,-0.8496288,Agricultural Land,1143,3300012910,Public,43.3,-89.38,76439124,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1125,SRR6188509,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.039290777,3.839696651,3.212549388,-0.32010156,-0.8496288,Agricultural Land,1144,3300012896,Public,43.3,-89.38,64043540,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1126,SRR6188602,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.573282494,4.307021607,3.781763941,-0.32010156,-0.8496288,Agricultural Land,1145,3300012895,Public,43.3,-89.38,57869744,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1127,SRR6188768,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,4.708336135,4.401291543,3.817998626,-0.32010156,-0.8496288,Agricultural Land,1146,3300012916,Public,43.3,-89.38,85269778,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500-1TB
1128,SRR6193119,50.131881,11.881046,0.94304186,-0.65103626,-0.519046,-0.8031079,0.43651962,0.5171205,-0.53560066,-0.28345048,-0.7944697,-0.19093132,0.21379776,-0.13839209,1.3117216,0.047754377,0.3611796,0.63626766,-0.7400177,0.4578309,0.37350097,0.6441337,0.46327,0.3760785,-0.5442976,-0.5907694,-1.0834872,-1.001469,-0.9601322,-1.0146735,-1.1177016,-0.7644269,-0.70712346,2.553128,1.3467274,-3.0130825,2.6303952,0.5905,1.1474692,-0.01433176,0.7737251,0.64569247,-0.005062987,-0.4880761,-0.19183277,0.41413754,-0.87295,-0.23404616,-0.49700505,0.26350468,0.5882893,-0.79864675,0.011112045,0.48271647,0.33262467,0.46037012,0.85094434,0.24552459,2.0334625,-1.3726677,0.2618224,1.9196128,0.758662,1.0408094,-0.53476036,-0.7487255,0.55492586,0.04115955,0.093319334,0.43095258,0.63119346,0.7438977,0.3414986,0.7196994,0.8037108,1.1554558,-1.122077,-1.0474776,-1.2839866,-1.305368,1.3212479,1.2578608,0.55664617,0.39671886,5.215624902,4.595438807,4.164981755,-0.3786062,-0.7537263,Forest,1147,NA,Public,50.131881,11.881046,203289542,Europe,Wetland,NA,Illumina HiSeq 2000,WGS,METAGENOMIC,RANDOM,NA,Regular (DNA),NA
